caja,region,year,direction,counterparty,account,currency,currency_assumed,amount_raw,pesos_272mrv,includes_freight
ARICA,Upper Peru (Charcas),1759,out,Lima,REMITIDO A LIMA,OCHO,False,12913.0,12913.0,False
ARICA,Upper Peru (Charcas),1761,out,Lima,REMITIDO A LIMA,OCHO,False,10409.0,10409.0,False
ARICA,Upper Peru (Charcas),1762,out,Lima,REMITIDO A LIMA,OCHO,False,15228.0,15228.0,False
ARICA,Upper Peru (Charcas),1763,out,Lima,REMITIDO A LIMA,OCHO,False,13099.0,13099.0,False
ARICA,Upper Peru (Charcas),1765,out,Lima,REMITIDO A LIMA,OCHO,False,9858.0,9858.0,False
ARICA,Upper Peru (Charcas),1766,out,Lima,REMITIDO A LIMA,OCHO,False,8469.0,8469.0,False
ARICA,Upper Peru (Charcas),1767,out,Lima,REMITIDO A LIMA,OCHO,False,4956.0,4956.0,False
ARICA,Upper Peru (Charcas),1768,out,Lima,REMITIDO A LIMA,OCHO,False,13774.0,13774.0,False
ARICA,Upper Peru (Charcas),1770,out,Lima,REMITIDO A LIMA,OCHO,False,11291.0,11291.0,False
ARICA,Upper Peru (Charcas),1771,out,Lima,REMITIDO A LIMA,OCHO,False,7493.0,7493.0,False
ARICA,Upper Peru (Charcas),1772,out,Lima,REMITIDO A LIMA,OCHO,False,8600.0,8600.0,False
ARICA,Upper Peru (Charcas),1773,out,Lima,REMITIDO A LIMA,OCHO,False,7517.0,7517.0,False
ARICA,Upper Peru (Charcas),1774,out,Lima,REMITIDO A LIMA,OCHO,False,12668.0,12668.0,False
ARICA,Upper Peru (Charcas),1775,out,Lima,REMITIDO A LIMA,OCHO,False,12668.0,12668.0,False
ARICA,Upper Peru (Charcas),1776,out,Lima,REMITIDO A LIMA,OCHO,False,14465.0,14465.0,False
ARICA,Upper Peru (Charcas),1777,out,Lima,REMITIDO A LIMA,OCHO,False,12269.0,12269.0,False
ARICA,Upper Peru (Charcas),1778,out,Lima,REMITIDO A LIMA,OCHO,False,17096.0,17096.0,False
ARICA,Upper Peru (Charcas),1779,out,Lima,REMITIDO A LIMA,OCHO,False,13784.0,13784.0,False
ARICA,Upper Peru (Charcas),1780,out,Lima,REMITIDO A LIMA,OCHO,False,39063.0,39063.0,False
ARICA,Upper Peru (Charcas),1783,out,Lima,REMITIDO A LIMA,OCHO,False,35308.0,35308.0,False
ARICA,Upper Peru (Charcas),1784,out,Lima,REMITIDO A LIMA,OCHO,False,29177.0,29177.0,False
ARICA,Upper Peru (Charcas),1785,out,Lima,REMITIDO A LIMA,OCHO,False,37200.0,37200.0,False
ARICA,Upper Peru (Charcas),1786,out,Lima,REMITIDO A LIMA,OCHO,False,75250.0,75250.0,False
ARICA,Upper Peru (Charcas),1787,out,unspecified,OTRAS TESORERIAS,OCHO,False,67946.0,67946.0,False
ARICA,Upper Peru (Charcas),1788,out,unspecified,OTRAS TESORERIAS,OCHO,False,73412.0,73412.0,False
ARICA,Upper Peru (Charcas),1789,out,unspecified,OTRAS TESORERIAS,OCHO,False,58642.0,58642.0,False
ARICA,Upper Peru (Charcas),1789,in,unspecified,OTRAS TESORERIAS,OCHO,False,52.0,52.0,False
ARICA,Upper Peru (Charcas),1791,out,unspecified,OTRAS TESORERIAS,OCHO,False,56776.0,56776.0,False
ARICA,Upper Peru (Charcas),1792,out,unspecified,OTRAS TESORERIAS,OCHO,False,59393.0,59393.0,False
ARICA,Upper Peru (Charcas),1793,out,unspecified,OTRAS TESORERIAS,OCHO,False,55973.0,55973.0,False
ARICA,Upper Peru (Charcas),1794,out,unspecified,OTRAS TESORERIAS,OCHO,False,49387.0,49387.0,False
ARICA,Upper Peru (Charcas),1795,out,unspecified,OTRAS TESORERIAS,OCHO,False,52194.0,52194.0,False
ARICA,Upper Peru (Charcas),1796,out,unspecified,OTRAS TESORERIAS,OCHO,False,49396.0,49396.0,False
ARICA,Upper Peru (Charcas),1797,out,unspecified,OTRAS TESORERIAS,OCHO,False,65582.0,65582.0,False
ARICA,Upper Peru (Charcas),1798,out,unspecified,OTRAS TESORERIAS,OCHO,False,78575.0,78575.0,False
ARICA,Upper Peru (Charcas),1799,out,unspecified,OTRAS TESORERIAS,OCHO,False,54776.0,54776.0,False
ARICA,Upper Peru (Charcas),1800,out,unspecified,OTRAS TESORERIAS,OCHO,False,58762.0,58762.0,False
ARICA,Upper Peru (Charcas),1801,out,unspecified,OTRAS TESORERIAS,OCHO,False,38222.0,38222.0,False
ARICA,Upper Peru (Charcas),1803,out,unspecified,OTRAS TESORERIAS,OCHO,False,41968.0,41968.0,False
ARICA,Upper Peru (Charcas),1804,out,unspecified,OTRAS TESORERIAS,OCHO,False,61006.0,61006.0,False
ARICA,Upper Peru (Charcas),1805,out,unspecified,OTRAS TESORERIAS,OCHO,False,15815.0,15815.0,False
ARICA,Upper Peru (Charcas),1806,out,unspecified,OTRAS TESORERIAS,OCHO,False,11599.0,11599.0,False
ARICA,Upper Peru (Charcas),1807,out,unspecified,OTRAS TESORERIAS,OCHO,False,25031.0,25031.0,False
ARICA,Upper Peru (Charcas),1808,out,unspecified,OTRAS TESORERIAS,OCHO,False,37526.0,37526.0,False
ARICA,Upper Peru (Charcas),1809,out,unspecified,OTRAS TESORERIAS,OCHO,False,36048.0,36048.0,False
ARICA,Upper Peru (Charcas),1809,in,unspecified,OTRAS TESORERIAS,OCHO,False,2.0,2.0,False
ARICA,Upper Peru (Charcas),1811,out,unspecified,OTRAS TESORERIAS,OCHO,False,21948.0,21948.0,False
ARICA,Upper Peru (Charcas),1812,out,unspecified,OTRAS TESORERIAS,OCHO,False,1782.0,1782.0,False
ARICA,Upper Peru (Charcas),1815,out,unspecified,OTRAS TESORERIAS,OCHO,False,1400.0,1400.0,False
ARICA,Upper Peru (Charcas),1815,in,unspecified,OTRAS TESORERIAS,OCHO,False,36630.0,36630.0,False
ARICA,Upper Peru (Charcas),1817,out,unspecified,OTRAS TESORERIAS,OCHO,False,8370.0,8370.0,False
ARICA,Upper Peru (Charcas),1817,in,unspecified,OTRAS TESORERIAS,OCHO,False,42532.0,42532.0,False
ARICA,Upper Peru (Charcas),1818,out,unspecified,OTRAS TESORERIAS,OCHO,False,55.0,55.0,False
ARICA,Upper Peru (Charcas),1818,in,unspecified,OTRAS TESORERIAS,OCHO,False,39347.0,39347.0,False
ARICA,Upper Peru (Charcas),1819,out,unspecified,OTRAS TESORERIAS,OCHO,False,250.0,250.0,False
ARICA,Upper Peru (Charcas),1819,in,unspecified,OTRAS TESORERIAS,OCHO,False,40701.0,40701.0,False
CARANGAS,Upper Peru (Charcas),1652,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,43596.0,72125.74,False
CARANGAS,Upper Peru (Charcas),1654,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,30792.0,50942.65,False
CARANGAS,Upper Peru (Charcas),1656,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,45751.0,75690.99,False
CARANGAS,Upper Peru (Charcas),1657,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,34778.0,57537.13,False
CARANGAS,Upper Peru (Charcas),1658,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,35939.0,59457.9,False
CARANGAS,Upper Peru (Charcas),1659,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,22364.0,36999.26,False
CARANGAS,Upper Peru (Charcas),1660,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,25113.0,41547.24,False
CARANGAS,Upper Peru (Charcas),1661,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,12548.0,20759.56,False
CARANGAS,Upper Peru (Charcas),1718,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,6506.0,10763.6,False
CARANGAS,Upper Peru (Charcas),1719,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,5120.0,8470.59,False
CARANGAS,Upper Peru (Charcas),1720,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,5878.0,9724.63,False
CARANGAS,Upper Peru (Charcas),1721,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,6769.0,11198.71,False
CARANGAS,Upper Peru (Charcas),1722,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,4865.0,8048.71,False
CARANGAS,Upper Peru (Charcas),1723,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,6001.0,9928.12,False
CARANGAS,Upper Peru (Charcas),1724,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,6651.0,11003.49,False
CARANGAS,Upper Peru (Charcas),1725,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,4619.0,7641.73,False
CARANGAS,Upper Peru (Charcas),1726,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,6213.0,10278.86,False
CARANGAS,Upper Peru (Charcas),1727,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,7698.0,12735.66,False
CARANGAS,Upper Peru (Charcas),1728,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,4188.0,6928.68,False
CARANGAS,Upper Peru (Charcas),1729,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,5335.0,8826.29,False
CARANGAS,Upper Peru (Charcas),1730,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,8024.0,13275.0,False
CARANGAS,Upper Peru (Charcas),1731,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,7277.0,12039.15,False
CARANGAS,Upper Peru (Charcas),1732,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,4244.0,7021.32,False
CARANGAS,Upper Peru (Charcas),1735,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,8743.0,14464.52,False
CARANGAS,Upper Peru (Charcas),1736,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,7402.0,12245.96,False
CARANGAS,Upper Peru (Charcas),1743,out,Lima,REMITIDO A LIMA,OCHO,False,6048.0,6048.0,False
CARANGAS,Upper Peru (Charcas),1745,out,Lima,REMITIDO A LIMA,OCHO,False,2031.0,2031.0,False
CARANGAS,Upper Peru (Charcas),1746,out,Lima,REMITIDO A LIMA,OCHO,False,5334.0,5334.0,False
CARANGAS,Upper Peru (Charcas),1747,out,Lima,REMITIDO A LIMA,OCHO,False,3381.0,3381.0,False
CARANGAS,Upper Peru (Charcas),1749,out,Lima,REMITIDO A LIMA,OCHO,False,2847.0,2847.0,False
CARANGAS,Upper Peru (Charcas),1750,out,Lima,REMITIDO A LIMA,OCHO,False,2201.0,2201.0,False
CARANGAS,Upper Peru (Charcas),1751,out,Lima,REMITIDO A LIMA,OCHO,False,3545.0,3545.0,False
CARANGAS,Upper Peru (Charcas),1754,out,Lima,REMITIDO A LIMA,OCHO,False,5354.0,5354.0,False
CARANGAS,Upper Peru (Charcas),1757,out,Lima,REMITIDO A LIMA,OCHO,False,16949.0,16949.0,False
CARANGAS,Upper Peru (Charcas),1758,out,Lima,REMITIDO A LIMA,OCHO,False,12509.0,12509.0,False
CARANGAS,Upper Peru (Charcas),1759,out,Lima,REMITIDO A LIMA,OCHO,False,28901.0,28901.0,False
CARANGAS,Upper Peru (Charcas),1764,out,Lima,REMITIDO A LIMA,OCHO,False,13057.0,13057.0,False
CARANGAS,Upper Peru (Charcas),1765,out,Lima,REMITIDO A LIMA,OCHO,False,17043.0,17043.0,False
CARANGAS,Upper Peru (Charcas),1766,out,Lima,REMITIDO A LIMA,OCHO,False,17343.0,17343.0,False
CARANGAS,Upper Peru (Charcas),1767,out,Lima,REMITIDO A LIMA,OCHO,False,12187.0,12187.0,False
CARANGAS,Upper Peru (Charcas),1768,out,Lima,REMITIDO A LIMA,OCHO,False,13043.0,13043.0,False
CARANGAS,Upper Peru (Charcas),1769,out,Lima,REMITIDO A LIMA,OCHO,False,17235.0,17235.0,False
CARANGAS,Upper Peru (Charcas),1770,out,Lima,REMITIDO A LIMA,OCHO,False,15227.0,15227.0,False
CARANGAS,Upper Peru (Charcas),1771,out,Lima,REMITIDO A LIMA,OCHO,False,10809.0,10809.0,False
CARANGAS,Upper Peru (Charcas),1772,out,Lima,REMITIDO A LIMA,OCHO,False,30264.0,30264.0,False
CARANGAS,Upper Peru (Charcas),1773,out,Lima,REMITIDO A LIMA,OCHO,False,27296.0,27296.0,False
CARANGAS,Upper Peru (Charcas),1774,out,Lima,REMITIDO A LIMA,OCHO,False,31054.0,31054.0,False
CARANGAS,Upper Peru (Charcas),1775,out,Lima,REMITIDO A LIMA,OCHO,False,49637.0,49637.0,False
CARANGAS,Upper Peru (Charcas),1776,out,Lima,REMITIDO A LIMA,OCHO,False,49637.0,49637.0,False
CARANGAS,Upper Peru (Charcas),1776,out,Potosi,REMITIDO A POTOSI,OCHO,False,63403.0,63403.0,False
CARANGAS,Upper Peru (Charcas),1777,out,Potosi,REMITIDO A POTOSI,OCHO,False,43284.0,43284.0,False
CARANGAS,Upper Peru (Charcas),1778,out,Potosi,REMITIDO A POTOSI,OCHO,False,20200.0,20200.0,False
CARANGAS,Upper Peru (Charcas),1785,out,Potosi,REMITIDO A POTOSI,OCHO,False,48866.0,48866.0,False
CARANGAS,Upper Peru (Charcas),1786,out,Potosi,REMITIDO A POTOSI Y LA PLATA,OCHO,False,10770.0,10770.0,False
CARANGAS,Upper Peru (Charcas),1787,out,unspecified,OTRAS TESORERIAS,OCHO,False,12788.0,12788.0,False
CARANGAS,Upper Peru (Charcas),1788,out,Potosi,REMITIDO A POTOSI,OCHO,False,20855.0,20855.0,False
CARANGAS,Upper Peru (Charcas),1789,out,Potosi,REMITIDO A POTOSI,OCHO,False,8000.0,8000.0,False
CARANGAS,Upper Peru (Charcas),1790,out,Potosi,REMITIDO A POTOSI,OCHO,False,51699.0,51699.0,False
CARANGAS,Upper Peru (Charcas),1791,out,Potosi,REMITIDO A POTOSI,OCHO,False,7897.0,7897.0,False
CARANGAS,Upper Peru (Charcas),1794,out,Potosi,REMITIDO A POTOSI,OCHO,False,36800.0,36800.0,False
CARANGAS,Upper Peru (Charcas),1795,out,Potosi,REMITIDO A POTOSI,OCHO,False,9000.0,9000.0,False
CARANGAS,Upper Peru (Charcas),1796,out,Potosi,REMITIDO A POTOSI,OCHO,False,6857.0,6857.0,False
CARANGAS,Upper Peru (Charcas),1797,out,Potosi,REMITIDO A POTOSI,OCHO,False,11934.0,11934.0,False
CARANGAS,Upper Peru (Charcas),1798,out,Potosi,REMITIDO A POTOSI,OCHO,False,34427.0,34427.0,False
CARANGAS,Upper Peru (Charcas),1799,out,Potosi,REMITIDO A POTOSI,OCHO,False,17000.0,17000.0,False
CARANGAS,Upper Peru (Charcas),1800,out,Potosi,REMITIDO A POTOSI,OCHO,False,23287.0,23287.0,False
CHARCAS,Upper Peru (Charcas),1774,out,Potosi,REMITIDO A POTOSI,OCHO,False,37109.0,37109.0,False
CHARCAS,Upper Peru (Charcas),1779,out,Potosi,REMITIDO A POTOSI,OCHO,False,46405.0,46405.0,False
CHARCAS,Upper Peru (Charcas),1780,out,Potosi,REMITIDO A POTOSI,OCHO,False,32384.0,32384.0,False
CHARCAS,Upper Peru (Charcas),1781,out,Potosi,REMITIDO A POTOSI,OCHO,False,23873.0,23873.0,False
CHARCAS,Upper Peru (Charcas),1782,out,Potosi,REMITIDO A POTOSI,OCHO,False,55275.0,55275.0,False
CHARCAS,Upper Peru (Charcas),1785,out,Potosi,REMITIDO A POTOSI,OCHO,False,92185.0,92185.0,False
CHARCAS,Upper Peru (Charcas),1786,out,Potosi,REMITIDO A POTOSI,OCHO,False,92071.0,92071.0,False
CHARCAS,Upper Peru (Charcas),1786,in,unspecified,OTRAS TESORERIAS,OCHO,False,36709.0,36709.0,False
CHARCAS,Upper Peru (Charcas),1787,out,Potosi,REMITIDO A POTOSI,OCHO,False,22724.0,22724.0,False
CHARCAS,Upper Peru (Charcas),1787,in,unspecified,OTRAS TESORERIAS,OCHO,False,28734.0,28734.0,False
CHARCAS,Upper Peru (Charcas),1788,out,unspecified,OTRAS TESORERIAS,OCHO,False,4630.0,4630.0,False
CHARCAS,Upper Peru (Charcas),1788,in,unspecified,OTRAS TESORERIAS,OCHO,False,23670.0,23670.0,False
CHARCAS,Upper Peru (Charcas),1789,out,Potosi,REMITIDO A POTOSI,OCHO,False,42705.0,42705.0,False
CHARCAS,Upper Peru (Charcas),1804,in,unspecified,OTRAS TESORERIAS,OCHO,False,677.0,677.0,False
CHARCAS,Upper Peru (Charcas),1807,out,unspecified,OTRAS TESORERIAS,OCHO,False,17149.0,17149.0,False
CHARCAS,Upper Peru (Charcas),1807,in,unspecified,OTRAS TESORERIAS,OCHO,False,60096.0,60096.0,False
CHARCAS,Upper Peru (Charcas),1808,in,unspecified,OTRAS TESORERIAS,OCHO,False,40482.0,40482.0,False
CHARCAS,Upper Peru (Charcas),1810,in,unspecified,OTRAS TESORERIAS,OCHO,False,143286.0,143286.0,False
CHARCAS,Upper Peru (Charcas),1813,in,unspecified,OTRAS TESORERIAS,OCHO,False,7439.0,7439.0,False
CHARCAS,Upper Peru (Charcas),1816,out,unspecified,OTRAS TESORERIAS,OCHO,False,37.0,37.0,False
CHARCAS,Upper Peru (Charcas),1816,in,unspecified,OTRAS TESORERIAS,OCHO,False,6500.0,6500.0,False
CHARCAS,Upper Peru (Charcas),1818,in,unspecified,OTRAS TESORERIAS,OCHO,False,5355.0,5355.0,False
CHARCAS,Upper Peru (Charcas),1819,in,unspecified,OTRAS TESORERIAS,OCHO,False,1284.0,1284.0,False
CHARCAS,Upper Peru (Charcas),1820,in,unspecified,OTRAS TESORERIAS,OCHO,False,400.0,400.0,False
CHARCAS,Upper Peru (Charcas),1821,in,unspecified,OTRAS TESORERIAS,OCHO,False,54.0,54.0,False
CHARCAS,Upper Peru (Charcas),1823,in,unspecified,OTRAS TESORERIAS,OCHO,False,840.0,840.0,False
CHARCAS,Upper Peru (Charcas),1824,in,unspecified,OTRAS TESORERIAS,OCHO,False,3853.0,3853.0,False
CHUCUITO,Upper Peru (Charcas),1658,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,207711.0,343639.52,False
CHUCUITO,Upper Peru (Charcas),1661,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,163899.0,271156.43,False
CHUCUITO,Upper Peru (Charcas),1679,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,120115.0,198719.67,False
CHUCUITO,Upper Peru (Charcas),1681,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,124560.0,206073.53,False
CHUCUITO,Upper Peru (Charcas),1683,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,107491.0,177834.38,False
CHUCUITO,Upper Peru (Charcas),1684,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,166123.0,274835.85,False
CHUCUITO,Upper Peru (Charcas),1708,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,19005.0,31442.1,False
CHUCUITO,Upper Peru (Charcas),1709,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,14189.0,23474.45,False
CHUCUITO,Upper Peru (Charcas),1710,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,18510.0,30623.16,False
CHUCUITO,Upper Peru (Charcas),1711,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,13741.0,22733.27,False
CHUCUITO,Upper Peru (Charcas),1712,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,20613.0,34102.39,False
CHUCUITO,Upper Peru (Charcas),1714,out,Huancavelica,REMITIDO A HUANCAVELICA,ENSAYADOS,False,15124.0,25021.32,False
CHUCUITO,Upper Peru (Charcas),1715,out,Huancavelica,REMITIDO A HUANCAVELICA,ENSAYADOS,False,15111.0,24999.82,False
CHUCUITO,Upper Peru (Charcas),1717,out,Huancavelica,REMITIDO A HUANCAVELICA,ENSAYADOS,False,9071.0,15007.17,False
CHUCUITO,Upper Peru (Charcas),1717,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,38324.0,63403.68,False
CHUCUITO,Upper Peru (Charcas),1718,out,Huancavelica,REMITIDO A HUANCAVELICA,ENSAYADOS,False,18134.0,30001.1,False
CHUCUITO,Upper Peru (Charcas),1718,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,17873.0,29569.3,False
CHUCUITO,Upper Peru (Charcas),1718,out,Concepcion,SITUADO DE LA CONCEPCION,ENSAYADOS,False,21156.0,35000.74,False
CHUCUITO,Upper Peru (Charcas),1718,out,Valdivia,SITUADO DE VALDIVIA,ENSAYADOS,False,18436.0,30500.74,False
CHUCUITO,Upper Peru (Charcas),1720,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,3285.0,5434.74,False
CHUCUITO,Upper Peru (Charcas),1720,out,Valdivia,SITUADO DE VALDIVIA,ENSAYADOS,False,15111.0,24999.82,False
CHUCUITO,Upper Peru (Charcas),1721,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,18854.0,31192.28,False
CHUCUITO,Upper Peru (Charcas),1722,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,14089.0,23309.01,False
CHUCUITO,Upper Peru (Charcas),1722,out,Valdivia,SITUADO DE VALDIVIA,ENSAYADOS,False,27016.0,44695.59,False
CHUCUITO,Upper Peru (Charcas),1723,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,11336.0,18754.41,False
CHUCUITO,Upper Peru (Charcas),1723,out,Valdivia,SITUADO DE VALDIVIA,ENSAYADOS,False,18123.0,29982.9,False
CHUCUITO,Upper Peru (Charcas),1724,out,Huancavelica,REMITIDO A HUANCAVELICA,ENSAYADOS,False,18134.0,30001.1,False
CHUCUITO,Upper Peru (Charcas),1724,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,46379.0,76729.96,False
CHUCUITO,Upper Peru (Charcas),1725,out,Huancavelica,REMITIDO A HUANCAVELICA,ENSAYADOS,False,21156.0,35000.74,False
CHUCUITO,Upper Peru (Charcas),1725,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,35829.0,59275.92,False
CHUCUITO,Upper Peru (Charcas),1726,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,52547.0,86934.38,False
CHUCUITO,Upper Peru (Charcas),1727,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,67164.0,111116.91,False
CHUCUITO,Upper Peru (Charcas),1728,out,Huancavelica,REMITIDO A HUANCAVELICA,ENSAYADOS,False,30884.0,51094.85,False
CHUCUITO,Upper Peru (Charcas),1728,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,24817.0,41057.54,False
CHUCUITO,Upper Peru (Charcas),1729,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,56585.0,93614.89,False
CHUCUITO,Upper Peru (Charcas),1730,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,20611.0,34099.08,False
CHUCUITO,Upper Peru (Charcas),1730,out,Chile,SITUADO DE CHILE,ENSAYADOS,False,21760.0,36000.0,False
CHUCUITO,Upper Peru (Charcas),1731,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,21167.0,35018.93,False
CHUCUITO,Upper Peru (Charcas),1731,out,Chile,SITUADO DE CHILE,ENSAYADOS,False,22969.0,38000.18,False
CHUCUITO,Upper Peru (Charcas),1732,out,Lima,REMITIDO A LIMA,ENSAYADOS,False,25099.0,41524.08,False
CHUCUITO,Upper Peru (Charcas),1732,out,Chile,SITUADO DE CHILE,ENSAYADOS,False,12089.0,20000.18,False
CHUCUITO,Upper Peru (Charcas),1733,out,Huancavelica,REMITIDO A HUANCAVELICA,OCHO,False,25000.0,25000.0,False
CHUCUITO,Upper Peru (Charcas),1733,out,Chile,SITUADO DE CHILE,OCHO,False,35000.0,35000.0,False
CHUCUITO,Upper Peru (Charcas),1734,out,Lima,REMITIDO A LIMA,OCHO,False,33248.0,33248.0,False
CHUCUITO,Upper Peru (Charcas),1734,out,Chile,SITUADO DE CHILE,OCHO,False,35000.0,35000.0,False
CHUCUITO,Upper Peru (Charcas),1735,out,Lima,REMITIDO A LIMA,OCHO,False,23893.0,23893.0,False
CHUCUITO,Upper Peru (Charcas),1735,out,Chile,SITUADO DE CHILE,OCHO,False,31782.0,31782.0,False
CHUCUITO,Upper Peru (Charcas),1736,out,Huancavelica,REMITIDO A HUANCAVELICA,OCHO,False,67625.0,67625.0,False
CHUCUITO,Upper Peru (Charcas),1743,out,Chile,SITUADO DE CHILE,OCHO,False,14000.0,14000.0,False
CHUCUITO,Upper Peru (Charcas),1745,out,Lima,REMITIDO A LIMA,OCHO,False,33101.0,33101.0,False
CHUCUITO,Upper Peru (Charcas),1746,out,Lima,REMITIDO A LIMA,OCHO,False,33893.0,33893.0,False
CHUCUITO,Upper Peru (Charcas),1747,out,Lima,REMITIDO A LIMA,OCHO,False,33703.0,33703.0,False
CHUCUITO,Upper Peru (Charcas),1748,out,Lima,REMITIDO A LIMA,OCHO,False,40675.0,40675.0,False
CHUCUITO,Upper Peru (Charcas),1749,out,Lima,REMITIDO A LIMA,OCHO,False,40141.0,40141.0,False
CHUCUITO,Upper Peru (Charcas),1750,out,Lima,REMITIDO A LIMA,OCHO,False,56797.0,56797.0,False
CHUCUITO,Upper Peru (Charcas),1751,out,Lima,REMITIDO A LIMA,OCHO,False,70052.0,70052.0,False
CHUCUITO,Upper Peru (Charcas),1754,out,Lima,REMITIDO A LIMA,OCHO,False,79368.0,79368.0,False
CHUCUITO,Upper Peru (Charcas),1757,out,Lima,REMITIDO A LIMA,OCHO,False,61166.0,61166.0,False
CHUCUITO,Upper Peru (Charcas),1758,out,Lima,REMITIDO A LIMA,OCHO,False,59932.0,59932.0,False
CHUCUITO,Upper Peru (Charcas),1759,out,Lima,REMITIDO A LIMA,OCHO,False,67682.0,67682.0,False
CHUCUITO,Upper Peru (Charcas),1760,out,Lima,REMITIDO A LIMA,OCHO,False,24705.0,24705.0,False
CHUCUITO,Upper Peru (Charcas),1761,out,Lima,REMITIDO A LIMA,OCHO,False,33394.0,33394.0,False
CHUCUITO,Upper Peru (Charcas),1762,out,Lima,REMITIDO A LIMA,OCHO,False,24876.0,24876.0,False
CHUCUITO,Upper Peru (Charcas),1763,out,Lima,REMITIDO A LIMA,OCHO,False,17839.0,17839.0,False
CHUCUITO,Upper Peru (Charcas),1764,out,Lima,REMITIDO A LIMA,OCHO,False,73895.0,73895.0,False
CHUCUITO,Upper Peru (Charcas),1765,out,Potosi,REMITIDO A POTOSI,OCHO,False,86468.0,86468.0,False
CHUCUITO,Upper Peru (Charcas),1766,out,Lima,REMITIDO A LIMA,OCHO,False,5798.0,5798.0,False
CHUCUITO,Upper Peru (Charcas),1766,out,Potosi,REMITIDO A POTOSI,OCHO,False,88332.0,88332.0,False
CHUCUITO,Upper Peru (Charcas),1767,out,Lima,REMITIDO A LIMA,OCHO,False,83274.0,83274.0,False
CHUCUITO,Upper Peru (Charcas),1768,out,Lima,REMITIDO A LIMA,OCHO,False,99950.0,99950.0,False
CHUCUITO,Upper Peru (Charcas),1769,out,Lima,REMITIDO A LIMA,OCHO,False,58886.0,58886.0,False
CHUCUITO,Upper Peru (Charcas),1770,out,Potosi,REMITIDO A POTOSI,OCHO,False,62746.0,62746.0,False
CHUCUITO,Upper Peru (Charcas),1770,out,Potosi,REMITIDO A POTOSI,OCHO,False,34115.0,34115.0,False
CHUCUITO,Upper Peru (Charcas),1771,out,Potosi,REMITIDO A POTOSI,OCHO,False,53240.0,53240.0,False
CHUCUITO,Upper Peru (Charcas),1771,out,Potosi,REMITIDO A POTOSI,OCHO,False,34429.0,34429.0,False
CHUCUITO,Upper Peru (Charcas),1772,out,Potosi,REMITIDO A POTOSI,OCHO,False,75781.0,75781.0,False
CHUCUITO,Upper Peru (Charcas),1773,out,Lima,REMITIDO A LIMA,OCHO,False,23771.0,23771.0,False
CHUCUITO,Upper Peru (Charcas),1773,out,Potosi,REMITIDO A POTOSI,OCHO,False,49179.0,49179.0,False
CHUCUITO,Upper Peru (Charcas),1774,out,Lima,REMITIDO A LIMA,OCHO,False,120.0,120.0,False
