iso3,name,region,is_aggregate,lat,lon,year,total_usd,ex_gold_usd,gold_usd
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1986,112720000.0,73630000.0,39090000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1987,127140000.0,78730000.0,48410000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1988,131945000.0,90920000.0,41025000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1989,127170000.0,87070000.0,40100000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1990,136430000.0,97930000.0,38500000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1991,154950000.0,119590000.0,35360000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1992,175435000.0,142110000.0,33325000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1993,220304999.0,181240000.0,39064999.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1994,215915000.0,177590000.0,38325000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1995,255345000.0,216670000.0,38675000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1996,224545000.0,187620000.0,36925000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1997,201350001.0,172330000.0,29020001.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1998,250969999.0,222190000.0,28779999.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,1999,248935000.0,219910000.0,29025000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2000,235455000.0,208010000.0,27445000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2001,321360614.52514,293710614.52514,27650000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2002,374002932.960894,339727932.960894,34275000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2003,336945700.0,295220700.0,41725000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2004,339224000.0,295424000.0,43800000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2005,324813400.0,273513400.0,51300000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2006,401389600.0,337819600.0,63570000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2007,455457100.0,372082100.0,83375000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2008,691873900.0,604898900.0,86975000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2009,686970110.0,578220110.0,108750000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2010,708713690.0,568163690.0,140550000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2011,689775980.0,536675980.0,153100000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2012,768622300.0,602222300.0,166400000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2013,653170670.0,532720670.0,120450000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2014,680351000.0,559751000.0,120600000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2015,815800560.0,709800560.0,106000000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2016,922550890.0,807960890.0,114590000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2017,907111452.513966,777461452.513966,129650000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2018,980247680.0,852082680.0,128165000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2019,982300000.0,830000000.0,152300000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2020,1212578720.0,1023468720.0,189110000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2021,1512960280.0,1330950280.0,182010000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2022,1543940590.0,1362705590.0,181235000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2023,1468151730.0,1261911730.0,206240000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2024,1902250220.0,1641340220.0,260910000.0
ABW,Aruba,Latin America & Caribbean ,0,12.5167,-70.0167,2025,2231431960.0,1794651960.0,436780000.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1960,50690800.0,10000000.0,40690800.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1961,42444500.0,6240000.0,36204500.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1962,40592100.0,4470000.0,36122100.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1963,45547800.0,9240000.0,36307800.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1964,44619680.0,8130000.0,36489680.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1965,45434560.0,8980000.0,36454560.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1966,47114050.0,12100000.0,35014050.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1967,38528800.0,5300000.0,33228800.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1968,45589800.0,6120000.0,39469800.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1969,41373600.0,8180000.0,33193600.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1970,49488930.0,12530000.0,36958930.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1971,67614026.9490591,26950866.9490591,40663160.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1972,81289660.8667313,20802860.8667313,60486800.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1973,126230158.218425,21613158.2184247,104617000.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1974,201456356.929145,27638356.9291449,173818000.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1975,217260903.825979,86547903.8259791,130713000.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1976,256505577.344226,130918577.344226,125587000.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1977,431038896.524611,275820946.524611,155217950.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1978,605029119.75129,390555119.75129,214474000.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1979,934779039.414711,441211039.414711,493568000.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1980,940035968.528784,371168468.528784,568867500.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1981,657880757.48599,274293257.48599,383587500.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1982,698660805.64221,257752305.64221,440908500.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1983,582311039.774343,214163539.774343,368147500.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1984,526217137.222427,228707637.222427,297509500.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1985,610761731.107206,295206731.107206,315555000.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1986,635742142.31282,258523642.31282,377218500.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1987,746832947.388954,279676447.388954,467156500.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1988,657015441.573253,261124191.573253,395891250.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1989,630659707.861329,243694707.861329,386965000.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1990,637925667.368511,266400667.368511,371525000.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,1991,576118920.253472,234894920.253472,341224000.0
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2008,3042274496.10726,2430835946.06326,611438550.04
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2009,4265888740.23846,3501370863.63846,764517876.6
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2010,5162440806.75156,4174367357.95956,988073448.79
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2011,6344641959.56008,5268341390.29608,1076300569.26
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2012,7152304397.72645,5982504170.91045,1169800226.82
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2013,7288702710.90529,6441933255.85729,846769455.05
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2014,7528549879.63682,6680725917.17282,847823962.46
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2015,6976966153.82054,6231780913.18054,745185240.64
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2016,7281910524.1067,6476337158.7771,805573365.33
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2017,8097280955.90196,7185835046.00596,911445909.9
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2018,8206682106.31946,7305675819.84186,901006286.48
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2019,8497655795.34729,7426979265.63529,1070676529.71
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",0,34.5228,69.1761,2020,9748946326.71795,8419488003.81955,1329458322.9
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,1995,228335521.177058,228335521.177058,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,1996,555691254.40397,555691254.40397,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,1997,392514285.939726,392514285.939726,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,1998,202442614.084957,202442614.084957,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,1999,491400189.57731,491400189.57731,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2000,1198212373.02401,1198212373.02401,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2001,731866198.100655,731866198.100655,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2002,375545950.307129,375545950.307129,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2003,634199422.3308,634199422.3308,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2004,1379588147.35472,1379588147.35472,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2005,3196850749.33725,3196850749.33725,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2006,8149079645.64961,8149079645.64961,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2007,11196800894.0338,11196800894.0338,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2008,17869411576.4837,17869411576.4837,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2009,13664098153.6474,13664098153.6474,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2010,19678661657.2159,19678661657.2159,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2011,27039761554.085,27039761554.085,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2012,31161778888.6797,31161778888.6797,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2013,31500815461.6599,31500815461.6599,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2014,27032344084.4907,27032344084.4907,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2015,23790543425.2351,23790543425.2351,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2016,23672191989.4347,23672191989.4347,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2017,17455327770.6619,17455327770.6619,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2018,15410405365.47,15410405365.47,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2019,16334853784.0603,16334853784.0603,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2020,13781988139.5961,13781988139.5961,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2021,14468113825.809,14468113825.809,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2022,13654715740.4529,13654715740.4529,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2023,13942114198.8828,13942114198.8828,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2024,14242892504.625,14242892504.625,0.0
AGO,Angola,Sub-Saharan Africa ,0,-8.81155,13.242,2025,13536065181.9187,13536065181.9187,0.0
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,1993,166509702.57138,147417856.260101,19091846.31
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,1994,223594867.335972,204804119.835972,18790747.5
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,1995,265298057.978901,241050766.728901,24247291.25
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,1996,323376838.747386,280860655.247386,42516183.5
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,1997,342425753.029904,308927385.475584,33498367.55
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,1998,417921457.174903,384220653.945883,33700803.23
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,1999,523112274.341877,488299674.829377,34812599.51
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2000,646305676.491804,615647336.301304,30658340.19
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2001,770581227.384293,739902999.384293,30678228.0
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2002,866478231.283188,838777691.779188,27700539.5
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2003,1038294231.23302,1009421265.59302,28872965.64
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2004,1387912853.56432,1357601602.30432,30311251.26
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2005,1439592137.1131,1404087725.1731,35504411.94
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2006,1812802559.88129,1768802845.01829,43999714.86
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2007,2161936583.38148,2104224658.50648,57711924.88
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2008,2363791896.73249,2319777467.39249,44014429.34
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2009,2368942443.29456,2313907809.29456,55034634.0
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2010,2540673823.18045,2469547483.72045,71126339.46
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2011,2471402724.94026,2393924086.43353,77478638.51
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2012,2599863597.31882,2515654270.9457,84209326.37
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2013,2773278107.16848,2712322498.02399,60955609.14
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2014,2665215805.2185,2604184281.7985,61031523.42
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2015,3138517990.16501,3084875025.96501,53642964.2
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2016,3108607051.81759,3050641047.15459,57966004.66
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2017,3588583656.8278,3523758656.8278,64825000.0
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2018,3893560031.06681,3829477531.06681,64082500.0
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2019,3763661058.67744,3626591058.67744,137070000.0
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2020,4817386149.20461,4647187149.20461,170199000.0
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2021,5634561133.54085,5470752133.54085,163809000.0
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2022,5266463583.50313,5085228583.50313,181235000.0
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2023,6455445543.45668,6228581543.45668,226864000.0
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2024,6515581527.60071,6228580527.60071,287001000.0
ALB,Albania,Europe & Central Asia,0,41.3317,19.8172,2025,8601612921.35767,8077476921.35767,524136000.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1973,91723795.1680123,91723795.1680123,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1974,452878020.575418,452878020.575418,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1975,987879902.290252,987879902.290252,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1976,1979903725.58128,1906464975.58128,73438750.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1977,894066095.315775,800259030.315775,93807065.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1978,942089886.92439,811823486.92439,130266400.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1979,1727429507.68922,1432261507.68922,295168000.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1980,2354590963.61751,2014744213.61751,339846750.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1981,3471503445.10964,3202197195.10964,269306250.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1982,2588863919.62548,2215485239.62548,373378680.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1983,2384157753.81783,2072395953.81783,311761800.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1984,2538886189.4422,2286943429.4422,251942760.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1985,3471498477.32865,3204274077.32865,267224400.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1986,3689328862.79941,3369885382.79941,319443480.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1987,5120925342.79505,4725318822.79505,395606520.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1988,4768739333.46745,4433483033.46745,335256300.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1989,4776310581.99332,4456593281.99332,319717300.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1990,4890564527.19409,4583873527.19409,306691000.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1991,5646813747.1307,5365383507.1307,281430240.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1992,5977160986.47751,5711827336.47751,265333650.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1993,6415331634.69035,6103699004.14264,311632630.55
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1994,6963509610.43122,6658770289.18122,304739321.25
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1995,7778376180.61089,7470909930.61089,307466250.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1996,8350159123.92297,8055497623.92297,294661500.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1997,8603051266.48806,8372342258.53806,230709007.95
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1998,9305872456.3249,9077071464.2749,228800992.05
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,1999,10790300349.0117,10675071099.0117,115229250.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2000,13631620189.1667,13522663539.1667,108956650.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2001,14256130113.4802,14146359613.4802,109770500.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2002,15355431325.3937,15219359575.3937,136071750.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2003,15087811903.6616,15087811903.6616,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2004,18529923697.6481,18529923697.6481,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2005,21010295842.2662,21010295842.2662,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2006,27617445822.5769,27617445822.5769,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2007,77238765358.1158,77238765358.1158,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2008,31694454694.0485,31694454694.0485,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2009,26104201597.7902,26104201597.7902,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2010,32785291883.4009,32785291883.4009,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2011,37269318422.5758,37269318422.5758,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2012,47035150430.9523,47035150430.9523,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2013,68202650660.2746,68202650660.2746,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2014,78424381665.0826,78424381665.0826,0.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2015,93929134196.4176,93673676441.6517,255457754.77
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2016,85390832746.3078,85117639746.5666,273192999.74
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2017,95377648625.516,95059913966.8689,317734658.65
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2018,99503335478.7452,99194475478.7452,308860000.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2019,108359358451.761,107258078451.761,1101280000.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2020,106701571777.291,103199231777.291,3502340000.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2021,131116705892.304,127872965892.304,3243740000.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2022,138433303844.914,134064453844.914,4368850000.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2023,189490945175.271,184551182266.885,4939762908.39
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2024,237931339945.397,231690115819.935,6241224125.46
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",0,24.4764,54.3705,2025,292319262021.321,281855327429.323,10463934592.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1960,527233600.0,422000000.0,105233600.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1961,386407550.0,196000000.0,190407550.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1962,114741240.0,54000000.0,60741240.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1963,269807440.0,192000000.0,77807440.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1964,153293600.0,82000000.0,71293600.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1965,236095840.0,170000000.0,66095840.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1966,216174480.0,132000000.0,84174480.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1967,727208400.0,643010000.0,84198400.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1968,780833300.0,650650000.0,130183300.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1969,538310000.0,402790000.0,135520000.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1970,681788410.0,532570000.0,149218410.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1971,304314527.124963,192447207.124963,111867320.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1972,572449755.175402,313304055.175402,259145700.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1973,1597255505.79734,1148704505.79734,448551000.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1974,1889579481.31192,1144325481.31192,745254000.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1975,848224746.10848,287785746.10848,560439000.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1976,1983316224.28095,1444855224.28095,538461000.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1977,3843942355.42708,3153791555.42708,690150800.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1978,5933322541.78131,4966494541.78131,966828000.0
ARG,Argentina,Latin America & Caribbean ,0,-34.6118,-58.4173,1979,11626505760.1271,9388041760.12705,2238464000.0
